age,0.03407354214402072
income_section,0.0310868646715811
state,-0.0024103532550455485
nuts2,-0.023038685100899025
education,0.04066503309504295
children,-0.0006231593361677249
job_field_maingroup,-0.01909512697763693
religion,-0.028310303768388712
religion_practice,0.0051352691823922094
migration_b_germany,-0.02165946229174631
migration_b_country,0.024134310049383097
migration_s_germany,0.042627111608518335
migration_s_country,-0.019612099772688973
migration_region,0.020103124475199553
climate_flood_affect,-0.03472045272921676
unemployment_rate,-0.004432774636228261
patent,2.9689117802384607e-05
job_Fulltime,2.18781860029695
job_Lehre,2.2994487852889764
job_Other,2.191584815837844
job_Parttime,-0.13878256552833862
job_Pensioner,0.02565114281851802
job_Selfemployed,-0.157719461790981
job_Student (School),-0.06914745448870882
job_Student (Uni),-0.06124196364859409
"job_Unemployed, job seeking",-0.08367428674956018
"job_Unemployed, not job seeking",0.1506126844803698
marital_status_Divorced,0.15390648420416994
marital_status_Married,-0.057772668496214825
marital_status_Umarried,-0.04270455174402295
marital_status_Widowed,0.05945632916241753
gender_Diverse,0.03647512489236698
gender_Female,0.09550426222735162
gender_Male,-0.06303871815035321
